input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,matched_veridion_id,matched_company_name,company_legal_names,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,linkedin_url,website_url,match_score,match_status,review_needed
543,TRANSMODE SYSTEMS AB,SE,Sweden,Stockholm County,Stockholm,7ee55f4b-93e4-11eb-8859-29e7c34dee35,Transmode,,SE,Sweden,Stockholm County,Stockholm,117 43,Fredsborgsgatan,24,http://www.linkedin.com/company/transmode,https://www.transmode.com/,100.0,Matched,False
544,TREND MICRO (SINGAPORE) PTE. LTD.,SG,Singapore,Central,Singapore,7f4688c8-ad32-11ef-8c9e-31c2725f601c,Touch of Trend Singapore,,SG,Singapore,Central,Singapore,178957,,,,https://totbridal.sg/,100.0,Matched,False
545,Trifork A/S,DK,Denmark,Central Denmark Region,Aarhus,0bbb730a-93e5-11eb-be3a-7f925cb94351,Trifork Academy,Trifork A/S.,DK,Denmark,Central Denmark Region,Aarhus,8200,Dyssen,1,,https://triforkacademy.dk/,100.0,Matched,False
546,True Move H Universal Communication Co Ltd,TH,Thailand,Bangkok,Bangkok,4c667ccb-13c6-11ec-9836-ef7b0600cc53,True Move H Universal Communication Company Limited,True Move H Universal Communication Company Limited,TH,Thailand,Khon Kaen Province,Khon Kaen,40000,Maliwan Road,,,https://www.truemove-h.com/,100.0,Matched,False
547,TRUSTZONE A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,5e43d532-cfa5-11ec-b745-8d334e0a05c4,My trustzone,,DK,Denmark,,,,,,,https://evpnsfr.web.app/,100.0,Matched,False
548,TT DOTCOM SDN. BHD.,MY,Malaysia,Selangor,Shah Alam,022a90f1-93e5-11eb-b5f6-816dd10ac7b0,MPCN,MPCN dot com Sdn Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46150,Jalan PJS 8/5,,,http://www.mpcn.asia/,100.0,Matched,False
549,TT-NETVAERKET P/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,f1ca36c3-93e4-11eb-9937-4fab995bf8ff,TT Network,TT-Netværket P/S.,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Amager Strandvej,60,https://www.linkedin.com/company/tt-netv-rket-p-s,https://www.tt-network.dk/,100.0,Matched,False
550,TUTELA TECHNOLOGIES LTD.,CA,Canada,British Columbia,Victoria,88c1ba18-0305-11ec-86d6-177bcef21127,Tutelacare,Tutela Care Ltd.,CA,Canada,British Columbia,Vancouver,,,,https://www.linkedin.com/company/tutelacare,https://tutelacare.com/,92.6,Matched,False
551,TXO SYSTEMS LTD,GB,United Kingdom,Wales,Chepstow,a4e5eb10-93e4-11eb-be3a-7f925cb94351,TXO Systems,TXO Systems SAS. | TXO Systems Inc. | TXO Systems Pty Ltd.,GB,United Kingdom,Wales,Chepstow,NP16 6UP,Newhouse Farm Industrial Estate,Unit 3,https://www.linkedin.com/company/txo-systems,https://www.txo.com/,100.0,Matched,False
552,UIPATH SRL,RO,Romania,Bucharest,Bucharest,25990045-93e5-11eb-9937-4fab995bf8ff,UiPath,UiPath SRL.,CN,China,Shanghai,Pudong,,,,https://www.linkedin.com/company/uipath,https://www.uipath.com.cn/,100.0,Matched,False
553,Unit Trust Of Pakistan,PK,Pakistan,Sindh,Saddar Town,002a4e16-508e-11ef-9563-0f2690a21857,Virtual University of Pakistan VU,,PK,Pakistan,Punjab,Lahore,54010,,,http://www.linkedin.com/school/venkateswara-college-of-pharmacy-&-nursing-inst.-code---540-mannargudi,,90.5,Matched,False
554,"UNITED INFORMATION HIGHWAY CO., LTD.",TH,Thailand,Bangkok,Chatuchak District,2950b10d-93e5-11eb-919a-b3f9a5ad205c,UIH,United Information Highway Co. Ltd.,TH,Thailand,Bangkok,Chatuchak,10900,Kamphaeng Phet 2 Road,499,https://www.linkedin.com/company/uih,http://www.uih.co.th/,100.0,Matched,False
555,Ur Consult ApS,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,d21a0337-03a5-11ec-a873-d574c694d6a6,Roested,Roested Partners ApS.,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2830,Olesvej,14,http://www.linkedin.com/company/roested-partners,https://roested.dk/,75.3,Needs Review,True
556,UTEL AS,NO,Norway,Agder,Grimstad,e5d58700-d139-11ec-90aa-d5cfd1428197,Utel AS,,NO,Norway,Agder,Grimstad,4879,Jon Lilletuns Vei,1,https://www.linkedin.com/company/utel-as,https://utel.tech/,100.0,Matched,False
557,VANTIVA TECHNOLOGIES,FR,France,Ile-de-France,Paris,0330dd63-93e5-11eb-a746-fdabd18be9c6,Vantiva,Vantiva S.A. | Thomson sa. | Technicolor Motion Picture Corp. | Thomson Inc. | Technicolor SA.,FR,France,Ile-de-France,Issy-les-Moulineaux,,,,https://www.linkedin.com/company/vantiva,http://www.vantiva.com/,91.9,Matched,False
558,Vertiv (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,2c4e0c60-b8a1-11eb-8bd4-f9c9a1d88595,VERTIV,Vertiv Group Corporation | Vertiv Co. | Vertiv GmbH,US,United States,Ohio,Westerville,43082,North Cleveland Avenue,505,https://www.linkedin.com/company/vertivchina,https://www.vertiv.cn/,41.4,Unmatched,False
559,"VERTIV (THAILAND) CO., LTD.",TH,Thailand,Bangkok,Chatuchak,ccf9e8fb-6dae-11ec-a0a5-5d41d5e823b0,Vertiv,Vertiv Co.,JP,Japan,Tokyo,Tokyo,108-0073,Daiichi Keihin,3,,https://www.vertiv-jp.com/,58.1,Unmatched,False
560,Vertiv Energy Private Limited,IN,India,Maharashtra,Thane,be840047-f874-11ed-89bf-87592d6180e0,Vertiv Energy Pvt Ltd Noida,,IN,India,Uttar Pradesh,Noida,201301,,,,,100.0,Matched,False
561,VERTIV (SINGAPORE) PTE. LTD.,SG,Singapore,Southeast,Singapore,f7c59602-93e4-11eb-b5f6-816dd10ac7b0,2nd phase design,,SG,Singapore,Southeast,,389731,Geylang East Central,1016,,https://www.2ndphasedesign.com/,80.0,Needs Review,True
562,Viaplay Group AB (publ),SE,Sweden,Stockholm County,Stockholm,a8089090-d8d5-11ec-a2a7-a103c2828e6a,Viaplay Group,Viaplay Group AB. | Nordic Entertainment Group AB.,SE,Sweden,Stockholm County,Stockholm,,,,https://www.linkedin.com/company/nentgroup,https://www.viaplaygroup.com/en,100.0,Matched,False
563,VIRTUAL WORLD (PVT.) LIMITED,PK,Pakistan,,,d17f4eab-93e4-11eb-90d2-e3355a7e800b,TRACKING WORLD,Tracking World Pvt. Limited,PK,Pakistan,Punjab,Lahore,54770,Qazi Muhammad Isa Road,51-B,http://www.linkedin.com/company/tracking-world,https://trackingworld.com.pk/,100.0,Matched,False
564,MV-NORDIC A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,387071d4-9f86-11ec-bb62-ef8222f30268,Mv-nordic Danmark,,DK,Denmark,Region Of Southern Denmark,Odense,5260,,,,,100.0,Matched,False
565,VOXOGO ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,ed5cca83-93e4-11eb-8859-29e7c34dee35,Voxogo Aps. Store Kongensgade,Voxogo ApS.,DK,Denmark,Capital Region Of Denmark,Copenhagen,1306,Kronprinsessegade,36,https://fr.linkedin.com/company/voxogo,https://voxogo.com/,100.0,Matched,False
566,WATCHDATA TECHNOLOGIES PTE LTD,SG,Singapore,Central,Singapore,fea744d1-d00d-11ec-a47a-0729ecf6f729,WATCHDATA TECHNOLOGIES,WATCHDATA TECHNOLOGIES PTE LTD.,,,,,,,,,https://www.nohken-jp.com/,92.9,Matched,False
567,WATEEN SOLUTIONS (PVT.) LIMITED,PK,Pakistan,Punjab,Lahore,01a825b8-6cda-11ec-9b86-b57766cd3ae5,Multi-Task Solution,Multi-Task Solutions Pvt. Limited,PK,Pakistan,Punjab,Lahore,54010,,,http://www.linkedin.com/company/multitasksols,https://multitasksols.com/,100.0,Matched,False
568,Waystream AB,SE,Sweden,Stockholm County,Stockholms Kommun,c179226e-93e4-11eb-9937-4fab995bf8ff,Waystream,Waystream AB. | Waystream Deutschland GmbH,SE,Sweden,Stockholm County,Stockholm,111 29,,,http://www.linkedin.com/company/waystream-ab,https://waystream.com/en,100.0,Matched,False
569,WIDEROE AS,NO,Norway,Nordland,Bodø,46cafa60-2cc2-11ef-ab99-8df94373ae30,Widerøe Cargo,,NO,Norway,Nordland,Bodø,8004,Olav V Gate,52,,,100.0,Matched,False
570,Wilke Markedsanalyse A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,01eb8c25-93e5-11eb-b4a6-27899be4e45d,Wilke A S Aarhus,Wilke A/S.,DK,Denmark,Region Of Southern Denmark,Odense,5000,Gråbrødrepassagen,9,http://www.linkedin.com/company/wilke,https://wilke.dk/,95.6,Matched,False
571,WIPRO LIMITED,IN,India,Karnataka,Doddakannelli,4e1ff27b-1afc-11ec-ba40-29b1c5bdeb83,Wipro Limited,Wipro Limited,IN,India,Karnataka,Mysuru,570001,,,,,100.0,Matched,False
572,WIPRO LIMITED (SINGAPORE BRANCH),SG,Singapore,Central,Singapore,0cffd9e4-93e5-11eb-b5f6-816dd10ac7b0,EVERSOFT,WIPRO UNZA SINGAPORE PTE LTD.,SG,Singapore,Central,Singapore,239518,Penang Road,163,http://www.linkedin.com/company/wipro-unza-singapore-pte-ltd,https://www.eversoft.sg/,100.0,Matched,False
573,Wire & Wireless Co Ltd,TH,Thailand,Amnat Charoen Province,Huai,727be343-ba6f-11eb-a6d9-7794e56e1994,Wire & Wireless,Wire & Wireless Co. Ltd.,TH,Thailand,Bangkok,Suan Luang,10250,Soi Pattanakarn 90,1252,http://www.linkedin.com/company/wire-wireless-co-ltd,https://www.ww.co.th/,100.0,Matched,False
574,WOODLANDS TRANSPORT SOLUTIONS PTE. LTD.,SG,Singapore,Southeast,Singapore,3a3d6cb0-93e5-11eb-8ad6-7326edce8d21,Woodlands Transport,Woodlands Transport Service Pte Ltd.,SG,Singapore,Central,Singapore,627864,Gul Circle,8,http://www.linkedin.com/company/woodlands-transport-service-pte-ltd,https://www.woodlandstransport.com.sg/,100.0,Matched,False
575,WORKDAY LIMITED,IE,Ireland,Leinster,Dublin,bd9e2ba0-f283-11ec-a20d-1792e1239b70,Better workday,Better Workday Ltd.,IE,Ireland,Leinster,Dublin,,,,https://www.linkedin.com/company/a-better-workday,https://abetterworkday.com/,100.0,Matched,False
576,WTW REAL ESTATE SDN. BHD.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,b80b9753-17de-11ee-b9eb-93f77cdb42f2,WTW Real Estate Sdn. Bhd.,WTW Real Estate Sdn. Bhd.,MY,Malaysia,Johor,Johor Bahru,80000,Jalan Trus,,,,100.0,Matched,False
577,XIT SOFTWARE ApS,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,xIT Software,xIT Software ApS.,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,,,,http://xit-software.dk/,100.0,Matched,False
578,Yangtze Optical Fibre And Cable Joint Stock Ltd.,CN,China,Hubei,Wuhan,f33282ae-bb0f-11ec-985d-0b3ce34e3feb,Yangtze Optical Fibre and Cable Joint Stock Limited Company YOFC,,CN,China,Hubei,Wuhan,430000,四新北路,,http://www.linkedin.com/company/yangtze-optical-fibre-and-cable,,100.0,Matched,False
579,YINDA TECHNOLOGY (THAILAND) COMPANY LIMITED,TH,Thailand,,,e26d008f-4dae-11ee-820a-3797d6fca93c,Yinda Infocomm,Yinda Technology Thailand Co. Ltd.,TH,Thailand,Bangkok,Huai Khwang,10310,Soi Ratchadapisek 18,240/63,,http://yinda.co.th/,100.0,Matched,False
580,ZALARIS HR SERVICES DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Høje-Taastrup Municipality,1965cb44-f87f-11ed-ab94-9d382b3b5926,Zalaris HR Services Danmark A/S.,Zalaris HR Services Danmark A/S.,DK,Denmark,Capital Region Of Denmark,Taastrup,2630,Selsmosevej,33,,https://zalaris.dk/?opi=79508299&sa=U&ved=0ahUKEwjjxIfdn6yMAxWrF1kFHb3-GMgQ61gIFCgQ&usg=AOvVaw0LBcrYRO_Oh_bzGQjyNvqE,100.0,Matched,False
581,Zalaris HR Services Finland Oy,FI,Finland,,,2232e03f-ff78-11eb-a358-8dbe3201bc48,Music Aggregation Services Finland Oy.,Music Aggregation Services Finland Oy.,FI,Finland,Pirkanmaa,Tampere,,,,http://www.linkedin.com/company/music-aggregation-services-finland-oy,https://masf.fi/,84.7,Needs Review,True
582,ZALARIS HR SERVICES NORWAY AS,NO,Norway,Nordland,Lødingen,09a452d3-93e5-11eb-be3a-7f925cb94351,Aviation Fuelling Services Norway,,NO,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,13,http://www.linkedin.com/company/aviation-fuelling-services-norway-as,https://www.afsn.no/,83.1,Needs Review,True
583,Zalaris HR Services Sverige AB,SE,Sweden,Stockholm County,Solna,12e5a0a4-f5c3-11ed-88cc-c9466c597c9c,Zalaris HR Services Sverige AB.,Zalaris HR Services Sverige AB.,SE,Sweden,Blekinge County,Karlskrona,371 85,Saltsjöbadsvägen,1,,https://zalaris.se/?opi=79508299&sa=U&ved=0ahUKEwj3n7bJzrGMAxWMqpUCHQKEG70Q61gIECgN&usg=AOvVaw0pD5vaMzv2fGKrWJNOGLoJ,100.0,Matched,False
584,ZENDATA ApS,DK,Denmark,Capital Region Of Denmark,Ølstykke,225276ee-bc0b-11ef-89d8-f51d8b173191,ZenData,,HU,Hungary,,,,,,,https://zendata.hu/,100.0,Matched,False
585,ZHONGXING TELECOM PAKISTAN (PRIVATE) LIMITED,PK,Pakistan,,,47febe11-febb-11ed-8087-5f700cefa330,ZTE Zhongxing Telecom Pakistan Pvt Ltd.,ZTE Zhongxing Telecom Pakistan Pvt Ltd.,PK,Pakistan,Punjab,Multan,60700,,,,,100.0,Matched,False
586,ZIFF DAVIS IRELAND LIMITED,IE,Ireland,Leinster,Dublin 2,6ac40f09-b5a6-11ef-b1e0-ebdf69cc9c4f,Ziff Davis,,US,United States,New York,New York,10010,Park Avenue South,360,,https://zyzvpn.pages.dev/,55.6,Unmatched,False
587,Zte (Malaysia) Corporation Sdn. Bhd.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,040e58c6-3d58-11ee-a7e9-2dbe41b3612a,Malaysia Power Corporation Sdn Bhd.,Malaysia Power Corporation Sdn Bhd.,MY,Malaysia,Selangor,Cyberjaya,63000,Jalan Usahawan,,,,100.0,Matched,False
588,Zte (Thailand) Co Ltd,TH,Thailand,Bangkok,Sathon District,3a1f7b24-683a-11ee-92e5-016d0f508b74,ZTE Thailand,,TH,Thailand,Bangkok,Sathon,10120,Naradhiwas Rajanagarindra Road,,http://www.linkedin.com/company/zte-thailand,,100.0,Matched,False
589,Zte Corporation,CN,China,Guangdong Province,Shenzhen,a68dcec0-93e4-11eb-9937-4fab995bf8ff,ZTE,ZTE Corporation | Zhongxing Telecommunication Equipment Corporation,CN,China,Guangdong Province,Shenzhen,,,,https://www.linkedin.com/company/zte,https://www.zte.com.cn/global/,100.0,Matched,False
590,Z.T.E. CORPORATION BANGLADESH LTD.,BD,Bangladesh,Dhaka Division,Dhaka,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE Corporation Bangladesh Limited,ZTE Corporation Bangladesh Limited,BD,Bangladesh,Dhaka Division,Dhaka,1215,Road 90,37,,,100.0,Matched,False
591,ZTE NORWAY AS,NO,Norway,Viken,Bærum,05b20a12-93e5-11eb-9937-4fab995bf8ff,Bwell Norge,,NO,Norway,Viken,Bærum,1364,Martin Linges Vei,25,https://www.linkedin.com/company/bwell,http://www.bwell.no/,81.7,Needs Review,True
